ID opera,title,year,lenght,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,prop_occ_x,prop_occ_y,cont_occ_x,cont_occ_y,cont_e_prop_occ_x,cont_e_prop_occ_y,prop_car_x,prop_car_y,cont_car_x,cont_car_y,cont_e_prop_car_x,cont_e_prop_car_y
S136,I cristalli,1967,15771,0,0,0.2222222222,0,0.3333333333,0,0,0.1111111111,0.3333333333,0,0,2,0,3,0,0,1,3,0,0,27.47,0,15.95,0,0,20.83,35.75,0,0,186,0,108,0,0,141,242,0.163826165764122,-0.0526103342449316,-0.0195585999614371,0.00573274756169913,-0.015077677286113,0.0874657998882182,0.101473803098634,-0.0803505939680766,-0.0137171063531865,-0.00242627978571464,-0.00532105004297558,0.0649433559194519
S137,L'origine degli uccelli,1967,21376,0,0.0303030303,0.09090909091,0.2727272727,0.2424242424,0.06060606061,0.1818181818,0,0.1212121212,0,1,3,9,8,2,6,0,4,0,0.8,7.24,17.91,34.02,4.28,18.55,0,17.2,0,29,264,653,1240,156,676,0,627,0.0224658797954386,-0.0145554432483649,0.0143712166384616,-0.00663878768936296,0.0291984361102362,0.00419394944467916,0.029019221997295,-0.0464444120435842,0.0248927931806344,0.00953489579745281,0.0364689868057747,0.0105775162472439
S138,La memoria del mondo,1967,13732,0.125,0,0.1875,0.1875,0.25,0.0625,0,0.0625,0.125,2,0,3,3,4,1,0,1,2,2.06,0,9.25,5.99,10.58,4.46,0,55.16,12.51,31,0,139,90,159,67,0,829,188,0.0896346642753167,-0.0664750933962182,-0.00232494609973783,0.0106314181659299,0.0232340845325454,0.0520502130003025,0.0709747284750815,-0.055103465343213,0.0227256241180847,-0.0714123229084445,0.0107095551911302,0.0500829020923786
S139,"Il sangue, il mare",1967,21043,0.1304347826,0.02173913043,0.2608695652,0.1739130435,0,0.0652173913,0.02173913043,0,0.3260869565,6,1,12,8,0,3,1,0,15,2,5.82,31.74,7.51,0,14.3,4.06,0,34.57,77,224,1221,289,0,550,156,0,1330,0.0747671244504765,-0.00998087454090927,0.0596014978241467,0.0549672963646002,0.0451794592422735,0.0611290350123534,0.0822353850922157,-0.0182728588455519,0.0567328222659554,0.0425811540830116,0.0450062695032395,0.0657450057166962
S140,Il guidatore notturno,1967,14578,0.125,0.03125,0.0625,0.5,0.09375,0,0,0,0.1875,4,1,2,16,3,0,0,0,6,3.7,2.07,6.37,49.37,5.39,0,0,0,33.1,68,38,117,907,99,0,0,0,608,-0.0133516029823396,-0.0527602506246238,0.0187201416542788,0.016108596256411,0.0266157429182767,-0.00358465229655018,-0.0271931770167473,-0.0488220330654252,-0.000367610560154406,0.00442487990648162,0.0144985433999922,-0.0100197789411981
S141,La molle Luna,1967,16603,0.2,0.04,0.32,0.16,0,0.16,0.04,0,0.08,5,1,8,4,0,4,1,0,2,3.37,9.74,49.21,7.81,0,20.7,2.58,0,6.59,47,136,687,109,0,289,36,0,92,0.0559367291854889,0.0120552452020588,0.027712180708566,0.0347121884311069,0.0232445176465687,0.043919669200046,0.0573652822376064,0.0308620470571232,0.0131805379687219,0.0238678087929937,0.000292195718770707,0.0395272903959758
S142,II. Meiosi,1967,18954,0.09803921569,0.03921568627,0.1568627451,0.3333333333,0.07843137255,0.05882352941,0,0.01960784314,0.2156862745,5,2,8,17,4,3,0,1,11,1.69,1.64,11.26,28.01,8.74,8.52,0,1.01,39.13,62,60,412,1025,320,312,0,37,1432,0.0403341871412204,-0.0492983650633532,0.0650671874185439,0.0570398357930435,0.0673115237789258,0.0293802169194625,0.0258689288906575,-0.0392104020523948,0.0303716634629415,0.00520564467028252,0.0428990799208614,0.0196925297326433
S143,III. Morte,1967,9299,0.4615384615,0,0.07692307692,0,0.07692307692,0,0,0,0.3846153846,6,0,1,0,1,0,0,0,5,9.13,0,7.05,0,4.77,0,0,0,79.05,44,0,34,0,23,0,0,0,381,0.10121683790436,-0.00179225200749284,0.00401863295823304,0.0192508085812653,-0.0109639833180706,0.0722703852432784,0.0868359913553642,-0.0589140997449297,-0.0199452243885875,-0.00109656105953756,-0.0203811691954001,0.0551636817176571
S144,Il conte di Montecristo,1967,22375,0.1111111111,0,0.06666666667,0.5333333333,0.04444444444,0.04444444444,0.04444444444,0,0.1555555556,5,0,3,24,2,2,2,0,7,2.42,0,3.52,49.24,8.71,9.54,1.9,0,24.67,70,0,102,1425,252,276,55,0,714,-0.0199387363254641,-0.0446035620948101,0.0260356156775116,0.0117269652904694,0.0318819102661874,-0.0101701936910576,-0.023640409730335,-0.0245448377317552,0.00699605352884354,0.00100622286214506,0.0264619550450184,-0.0149902781999897
S145,Le figlie della Luna,1968,23452,0.125,0.0625,0.125,0.4375,0.0625,0.0625,0,0,0.125,2,1,2,7,1,1,0,0,2,5.56,5.69,7.22,31.25,7.5,18.61,0,0,24.17,40,41,52,225,54,134,0,0,174,-0.00373454265648695,-0.0395177413731501,-0.00478741992175035,0.00823457636053677,0.0160305818350805,0.00111244972151717,0.013403076810169,-0.00516769323842035,-0.0135020095611832,0.000475386913192345,0.0160080146459011,0.00566617504952646
S146,Il cielo di pietra,1968,13895,0.1304347826,0.04347826087,0.1739130435,0.347826087,0,0.1304347826,0,0.04347826087,0.1304347826,3,1,4,8,0,3,0,1,3,3.15,1.42,27.61,14.62,0,19.29,0,16.75,17.16,31,14,272,144,0,190,0,165,169,0.0415157160879056,-0.0531052167224512,0.0153825888325784,0.0215224541353979,0.0378959347871455,0.0298117599463757,0.0648913325177721,-0.00405158118318692,-0.00176565691544448,-0.00297326257211811,0.00997048133605608,0.0445230785623206
S147,Tempesta solare,1968,18603,0,0,0.1428571429,0.5714285714,0.1428571429,0.07142857143,0,0.07142857143,0,0,0,2,8,2,1,0,1,0,0,0,6.26,39.22,33.63,7.15,0,13.74,0,0,0,56,351,301,64,0,123,0,-0.0194241856403671,-0.079276440318959,-0.0204185264561362,0.00547256032183658,0.00131956692615238,-0.00625194680089595,-0.0322161292146635,-0.0254337299804653,-0.0147378668071301,-0.00543767000296479,0.00214527306464744,-0.0194474838204815
S148,Le conchiglie e il tempo,1968,7831,0,0,0.5,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0,2,0,0,27.38,0,0,0,0,0,72.62,0,0,72,0,0,0,0,0,191,0.0966389270056872,0.03770732575716,-0.0327115761589348,0.00129738613313209,-0.0435008262838267,0.0615409898699,0.0950441191028297,-0.0536510904940012,-0.0284050306922959,0.0015676810500512,-0.0309501792421199,0.0609273547177223
S149,La decapitazione dei capi,1969,25519,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0.0443172502253196,0.0616934372205943,-0.037848588305665,-0.00189167201457389,-0.0651701090300984,0.0361074154013115,0.0418596696859417,0.00486027821721975,-0.0290112410605709,0.00322390653126642,-0.0590922582966188,0.0324976828900956
S150,Dall'opaco,1971,22085,0.06976744186,0.02325581395,0.1162790698,0.1395348837,0.1395348837,0.09302325581,0.02325581395,0.04651162791,0.3488372093,3,1,5,6,6,4,1,2,15,0.58,3.59,23.72,19.7,6.95,8.18,1.85,3,32.43,31,192,1267,1052,371,437,99,160,1732,0.102231386318947,-0.0408694556071224,0.0531158327696034,0.0329471655270424,0.0614888683524282,0.0679364435958061,0.0490749991473836,-0.0405192694828137,0.0722712445256088,0.022913788772115,0.067194634791425,0.0433883031240905
S151,"Il nome, il naso",1972,25010,0,0,0.4285714286,0.5714285714,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,41.72,58.28,0,0,0,0,0,0,0,68,95,0,0,0,0,0,-0.0499791141849318,-0.0210205466111655,-0.031544643468835,0.00370606864328502,-0.0304863889842267,-0.0149519685790269,-0.0738808358769955,-0.00999539500279187,-0.0300387391436244,0.00167099838652444,-0.034878018209304,-0.02674117132666
S152,La taverna dei destini incrociati,1973,98779,0.03225806452,0.01843317972,0.08755760369,0.2580645161,0.1566820276,0.05529953917,0.2304147465,0.03225806452,0.1290322581,7,4,19,56,34,12,50,7,28,0.44,0.56,1.96,19.95,21.13,4.26,27.14,6.46,18.09,87,111,388,3939,4173,841,5360,1276,3572,0.0476353599215568,-0.042230432110137,0.37539227030161,0.0132363455033283,0.241208831354628,0.0122606853663332,0.0287964711553355,-0.0511087983391872,0.307747995893802,-0.11573624496831,0.200758001244344,0.0122638497722372
S153,Ricordo di una battaglia,1974,15654,0,0,0,0.3777777778,0.2,0.1777777778,0.1111111111,0.04444444444,0.08888888889,0,0,0,17,9,8,5,2,4,0,0,0,10.69,15.23,46.89,13.13,6.81,7.25,0,0,0,457,651,2004,561,291,310,0.00905863437383655,-0.030724038701566,0.0220541031486785,-0.0199908700484768,0.0394321828329719,-0.0102431491553417,0.0518041439497792,0.0558334425476523,0.0379593305699298,-0.00528167241932155,0.0284277084222601,0.0228160870249361
S154,Autobiografia di uno spettatore,1974,44046,0,0.01724137931,0.05172413793,0.3275862069,0.1034482759,0.1724137931,0.05172413793,0,0.275862069,0,1,3,19,6,10,3,0,16,0,0.33,1.3,14.67,14.95,24.64,8.27,0,35.84,0,14,56,630,642,1058,355,0,1539,0.0189560224950078,-0.00198027721226592,0.0364214673484551,-0.0055047961753397,0.0418887384525682,0.0002694781269044,0.0561448221896013,-0.00120131024572899,0.0241695159328841,-0.00519783524278142,0.0357440528894422,0.0293025454907305
S155,La pompa di benzina,1974,12331,0,0,0.1428571429,0.2857142857,0.1428571429,0.1428571429,0,0,0.2857142857,0,0,2,4,2,2,0,0,4,0,0,25.82,20.24,0.87,21.04,0,0,32.03,0,0,416,326,14,339,0,0,516,0.0342493032440603,-0.00620268683867149,-0.021543927156261,0.00195073706290448,0.00646124500497618,0.0167617211441818,0.0509289105953795,0.000153352110361722,-0.00773177178812217,0.00805597882786468,0.00887861655733676,0.0333731950813125
S156,La glaciazione,1975,6231,0,0,0,0.5,0.3333333333,0,0,0,0.1666666667,0,0,0,3,2,0,0,0,1,0,0,0,46.49,20.54,0,0,0,32.97,0,0,0,86,38,0,0,0,61,-0.0251074150525576,-0.0331721037524077,-0.0339030614791562,-0.00323601535579309,-0.0137455207467648,-0.0162441437393176,-0.0254700724688655,-0.0494322873715737,-0.0308936103630358,-8.82426154974897e-05,-0.00272567187584383,-0.0114107302117221
S157,L'uomo di Neanderthal,1975,15168,0,0,0.3333333333,0,0,0,0.08333333333,0.1666666667,0.4166666667,0,0,4,0,0,0,1,2,5,0,0,17.37,0,0,0,12.32,10.29,60.03,0,0,265,0,0,0,188,157,916,0.199757228300402,-0.0479404966943073,-0.00939509086835737,0.0125178576820132,-0.0183930551327462,0.119209096738663,0.10519650352953,-0.0751396355560787,-0.00185577599114413,-0.00405750373463117,0.000637667853094095,0.0769648686893963
S158,Montezuma,1975,20699,0,0,0,0.6086956522,0.08695652174,0.1304347826,0.04347826087,0,0.1304347826,0,0,0,14,2,3,1,0,3,0,0,0,62.8,2.13,6.55,11.82,0,16.69,0,0,0,1121,38,117,211,0,298,-0.041123176522599,-0.0163113879955428,-0.0194369705355519,-0.00541236177961575,0.0020660150127738,-0.0261739645829656,-0.0521142271869171,-0.019345420651444,-0.0168122727606747,-0.00188266720394123,0.00111370087850051,-0.0249767558724264
S159,Prima che tu dica «Pronto»,1975,16064,0,0,0.1739130435,0.347826087,0.1304347826,0.08695652174,0,0.08695652174,0.1739130435,0,0,4,8,3,2,0,2,4,0,0,7.83,47.32,10.3,3.5,0,4.98,26.07,0,0,143,864,188,64,0,91,476,0.053847491090105,-0.0781105182200327,-0.00117348119503107,0.0136579990417628,0.0269196636611452,0.0292751670864964,-0.019807413548163,-0.0447308459776101,-0.00804830585740998,-0.00199603008144158,0.0192116603097537,-0.00696282733917109
S160,La corsa delle giraffe,1975,2780,0,0,0.3333333333,0.2222222222,0,0.1111111111,0.2222222222,0,0.1111111111,0,0,3,2,0,1,2,0,1,0,0,23.6,3.17,0,18.15,44.67,0,10.41,0,0,186,25,0,143,352,0,82,0.0374427725836913,0.0122557109954754,-0.0255890542738083,-0.00121344683639539,-0.00539466299564709,0.0221656606697859,0.0712508144366149,0.00971151136774591,-0.0173599640469946,0.00262159807377075,-0.0133733237114659,0.0430756458745216
S161,Del mordersi la lingua,1975,3124,0,0,0,0.2727272727,0.2727272727,0.09090909091,0.1818181818,0,0.1818181818,0,0,0,3,3,1,2,0,2,0,0,0,23.41,41.39,3.17,15.41,0,16.62,0,0,0,155,274,21,102,0,110,0.0193513154967648,-0.00562150069302818,-0.0252751426739933,-0.00802131197345637,0.00150997292668928,0.00366580511570905,0.0100701839555277,-0.0436677726330135,-0.0233714690864962,-0.00140052181841919,0.00357438674823268,-0.00022626934525699
S162,Il fischio del merlo,1975,9784,0,0,0.1081081081,0.2702702703,0.1351351351,0.05405405405,0.1891891892,0.05405405405,0.1891891892,0,0,4,10,5,2,7,2,7,0,0,1.82,17.91,23.87,4.07,21.07,6.41,24.85,0,0,56,550,733,125,647,197,763,0.0605234455084858,-0.0554425225531745,0.0210912045348665,-0.000171291104693589,0.0442614263650871,0.0321278147198125,0.0386851008335849,-0.0565029580567431,0.0188503338514217,-0.0142946827210994,0.0369288272915193,0.023083143607181
S163,Del prendersela coi giovani,1975,3072,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3.72,34.6,61.68,0,0,0,0,0,0,59,548,977,0,0,0,-0.010325084276584,0.0361632355641515,-0.0348584770412474,-0.00347892989937484,-0.0265706085387292,-0.00975671555502541,0.0450614420840649,0.0935845541585506,-0.00791738117403616,-0.000745348872699281,-0.0231351382974427,0.0117669235605427
S164,Lettura di un'onda,1975,8420,0.09523809524,0,0,0.1428571429,0.2857142857,0.04761904762,0.09523809524,0.04761904762,0.2857142857,2,0,0,3,6,1,2,1,6,0.74,0,0,14.08,23.97,5.98,18.28,2.6,34.34,20,0,0,379,645,161,492,70,924,0.0910891960341546,-0.0474068196516571,0.00403915476126503,0.000177634386359027,0.0237808467538457,0.0506350199292195,0.0502864715867017,-0.0533172963164312,0.010022411084977,-0.00987921595474657,0.0295141067495038,0.028785715954872
S165,La pantofola spaiata,1975,2992,0,0,0,0.5714285714,0.2857142857,0,0,0,0.1428571429,0,0,0,4,2,0,0,0,1,0,0,0,65.39,24.81,0,0,0,9.8,0,0,0,514,195,0,0,0,77,-0.036679007872495,-0.0352019584684411,-0.0334160756210258,-0.00316456496040147,-0.0140744455084005,-0.0212135160995082,-0.0687547656939165,-0.0275227692838773,-0.0252840377858638,-0.000867617832012453,-0.0118140471781079,-0.0357404896473733
S166,Un chilo e mezzo di grasso d'oca,1976,4952,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6.8,0,93.2,0,0,0,0,0,0,20,0,274,0,0,0.0237980892729791,0.0516927567544267,-0.0345555960966158,-0.00900450697950923,-0.0497948175419436,0.0127769160904915,0.0299616814148582,-0.0103566227366573,-0.0274728132645635,-0.00128122061757737,-0.0469894974669744,0.0221728482833918
S167,Altre città,1976,6749,0.3636363636,0,0.09090909091,0.5454545455,0,0,0,0,0,4,0,1,6,0,0,0,0,0,8.59,0,2.48,88.93,0,0,0,0,0,45,0,13,466,0,0,0,0,0,-0.0592631388583326,-0.0502822346626836,-0.0117923221351297,0.00751246088935389,-0.0173487059204078,-0.0155805502050926,-0.1106827608058,-0.00291447093653725,-0.0222724064195693,-0.00122328280766521,-0.0345888885367902,-0.047726735559036
S168,Serpenti e teschi,1976,5772,0.1666666667,0,0,0.08333333333,0.3333333333,0,0.4166666667,0,0,2,0,0,1,4,0,5,0,0,2.62,0,0,5.47,46.47,0,45.44,0,0,23,0,0,48,408,0,399,0,0,0.0315214448051305,0.0107724858644015,-0.0111489706939566,-0.0138030806288144,-0.0200613806363101,0.0218527447910891,0.0237541748956567,-0.0361442891822319,-0.0139495468489857,-0.0039399674406789,-0.0215964597815084,0.0102185412895131
S169,Il richiamo dell'acqua,1976,8736,0,0,0.1666666667,0.5833333333,0.25,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,16.59,42.91,40.5,0,0,0,0,0,0,145,375,354,0,0,0,0,-0.04157187804366,-0.0325584210628802,-0.0270902256510448,0.000907317275193648,-0.0153417817336551,-0.0202680356293328,-0.0455284705910667,-0.0292798425336882,-0.0193905998979416,0.00256810336109841,-0.0106122933823514,-0.0270617778051345
S170,L'aiola di sabbia,1977,5037,0,0,0,0.5714285714,0.2857142857,0,0.1428571429,0,0,0,0,0,4,2,0,1,0,0,0,0,0,32.93,33.04,0,34.02,0,0,0,0,0,302,303,0,312,0,0,-0.0562405951119657,-0.0246191357324653,-0.0328619867874168,-0.00584827217657939,-0.0199627631337837,-0.0310166178568443,-0.0337961791729545,-0.0309922266571359,-0.0197412700366611,-0.00253261091002136,-0.00837857553218927,-0.0219221843308605
S171,La poubelle agréée,1977,41079,0.08860759494,0,0.1139240506,0.3291139241,0.1392405063,0.1012658228,0.03797468354,0.0253164557,0.164556962,7,0,9,26,11,8,3,2,13,1.3,0,5.45,24.62,12.91,13.81,5.43,4.11,32.36,100,0,418,1887,989,1058,416,315,2480,0.0367534184223281,-0.0461904519178736,0.0991006046438037,0.0390124266431401,0.0931709236100821,0.0183247760171103,0.0340572077439684,-0.0299217394111909,0.0923711713537128,-0.012713898744773,0.0869345261388088,0.0219858770761793
S172,Il seno nudo,1977,5137,0,0,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,33.36,0,66.64,0,0,0,0,0,0,437,0,873,0.069325132604588,0.0504659916912532,-0.0255355419437755,-0.00964106626538037,-0.0387373719246542,0.0456126139895569,0.0853580172328338,-0.0586104953641791,-0.0156676535514516,-0.00397874233265798,-0.0186045642754176,0.0580354731980221
S173,Il crollo del tempo,1977,8431,0,0,0.1666666667,0.5,0.1666666667,0.08333333333,0,0,0.08333333333,0,0,2,6,2,1,0,0,1,0,0,2.16,53.51,18.38,22.16,0,0,3.78,0,0,16,396,136,164,0,0,28,-0.0181531534288308,-0.0255831599981269,-0.0263980502935531,0.00137281470926972,-0.00033585317407564,-0.0118075887394731,-0.0461956209826609,0.0236364866858752,-0.0244358013133627,-0.000677919305552265,-0.00651803860229454,-0.0281952848214891
S175,Lo specchio e il bersaglio,1978,12906,0.06666666667,0.03333333333,0.1333333333,0.5666666667,0.1666666667,0,0,0.03333333333,0,2,1,4,17,5,0,0,1,0,5.5,6.53,16.27,52.23,9.74,0,0,9.74,0,48,57,142,456,85,0,0,85,0,-0.0240030211924085,-0.0735363025557391,0.0136181062527932,0.016588826682489,0.0252857630699055,-0.0099769068592433,-0.0597952317028461,-0.0317128123598565,-0.004466324204563,0.000986799055608481,-0.00166466277110077,-0.0243811373195968
S176,La coscienza a posto,1980,7552,0.125,0,0.0625,0.125,0.3125,0,0,0.125,0.25,2,0,1,2,5,0,0,2,4,2.36,0,1.58,30.05,21.38,0,0,12.51,32.12,24,0,16,305,217,0,0,127,326,0.132593800566843,-0.0984237901184726,0.00213672310537641,0.00807494881081813,0.0132426981827909,0.0774688516517001,0.0119481558519504,-0.0683873217899038,-0.0111059437442334,-0.0074279099403206,0.0153557149154691,0.010180014490842
S177,Quattro favole d'Esopo per Valerio Adami,1946,7490,0,0,0.4,0,0.6,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,47.26,0,52.74,0,0,0,0,0,0,190,0,212,0,0,0,0,0.0556550693273767,0.0350055259451475,-0.0304555359186928,0.000626630735213597,-0.0468789570464414,0.0323444108761267,0.0445825607086397,-0.029205680985785,-0.0229449902196695,0.00421003507285806,-0.0375311226436535,0.0226283675174391
S178,Il gorilla albino,1980,4684,0,0,0,0.375,0.25,0,0.125,0,0.25,0,0,0,3,2,0,1,0,2,0,0,0,4.73,37.94,0,4,0,53.33,0,0,0,39,313,0,33,0,440,0.00505420447898971,-0.0272228994417979,-0.0304259019681749,-0.00536554280601232,-0.00423082875902005,-0.00127360138319779,0.067061421140484,-0.0673432146920748,-0.0213641231176026,-0.00151999764111237,-0.00844129575031247,0.0346880089132023
S179,L'altra euridice,1980,16915,0.125,0.04166666667,0.25,0.2916666667,0,0.08333333333,0,0.04166666667,0.1666666667,3,1,6,7,0,2,0,1,4,3.11,1.4,31.39,13.14,0,8.02,0,16.55,26.38,31,14,313,131,0,80,0,165,263,0.0634422973611632,-0.0548562394686036,0.0191906536844005,0.0274196715515072,0.0376658952578302,0.0461439303854714,0.0719427595001935,-0.044521740949443,-0.00140131080978731,-0.00225432211857211,0.0103338547222001,0.0531270349983992
S180,Essere pietra (per Alberto Magnelli),1981,4167,0,0,0,0.5,0.125,0.1875,0,0,0.1875,0,0,0,8,2,3,0,0,3,0,0,0,27.94,25.95,13.67,0,0,32.44,0,0,0,280,260,137,0,0,325,-0.0239331441041813,-0.00630831643941144,-0.0242120430498665,-0.00250628819737492,7.83126398759567e-05,-0.0170110088946439,0.0176190896228948,-0.023619920879245,-0.0205739510493997,-0.00134683212893574,0.011292870962691,0.00508596546743632
S181,Le memorie di Casanova,1981,18849,0,0,0.08,0.44,0.2,0.12,0.04,0,0.12,0,0,2,11,5,3,1,0,3,0,0,11.84,25,41.79,9.09,0.88,0,11.4,0,0,189,399,667,145,14,0,182,-0.00903155451694221,-0.0180209521770663,-0.011158297539619,-0.00141526540806081,0.0160827121639571,-0.0132316008282138,0.00970392099548989,-0.0258986726232236,-0.00788125676869905,0.00240800776927737,0.0117510638591101,-0.00118883342913649
S182,L'invasione degli storni,1981,9054,0.2631578947,0,0,0.1052631579,0.3684210526,0.05263157895,0.1578947368,0,0.05263157895,5,0,0,2,7,1,3,0,1,3.64,0,0,7.58,52.63,3.22,27.57,0,5.37,61,0,0,127,882,54,462,0,90,0.0412630444737225,-0.00243280115064534,0.00955701911179404,0.00273699175886502,0.00323799506174695,0.0248087496368609,0.0298945058520788,-0.0371650311070168,0.00327650350639572,0.000431355158217157,-0.000210639531761151,0.00996494594158906
S183,Il silenzio e la città,1982,12343,0,0,0.1428571429,0.4285714286,0.2857142857,0.1428571429,0,0,0,0,0,2,6,4,2,0,0,0,0,0,22.43,33.65,13.7,30.22,0,0,0,0,0,190,285,116,256,0,0,0,-0.0194693836358138,-0.00717688983271451,-0.0229372915315902,0.000915218190723468,-0.0029571484126773,-0.0159507083100259,-0.0087505612844119,0.0400176323213103,-0.0189710559358561,0.00408473291314057,-0.0055409487763319,-0.00767834544971944
S184,L'occhio e i pianeti,1982,8184,0,0,0.09090909091,0.4090909091,0.2272727273,0.09090909091,0.04545454545,0,0.1363636364,0,0,2,9,5,2,1,0,3,0,0,2.15,18.57,37.52,11.09,7.22,0,23.45,0,0,34,293,592,175,114,0,370,-0.000421977363294801,-0.0220201817001228,-0.0135258033587503,-0.0012010946303027,0.0155334446001973,-0.00827075592357239,0.0330293983482635,-0.0309716991486022,-0.0102464383064818,-0.00220240357852922,0.0184554530678837,0.0106304329063503
S185,Sapore Sapere,1982,41220,0.1132075472,0,0.2452830189,0.09433962264,0.07547169811,0.03773584906,0.1132075472,0.03773584906,0.2830188679,6,0,13,5,4,2,6,2,15,1.59,0,9.22,10.89,6.29,7.04,18.35,2.88,43.73,62,0,359,424,245,274,714,112,1702,0.118592670445854,-0.0385790686102925,0.0794488715526656,0.0495355779778168,0.0729780240884553,0.0899848457620886,0.0709463371879717,-0.0525858504046319,0.0364728139053963,-0.00838766546776874,0.0443419178251173,0.0538209222132094
S186,Il mondo guarda il mondo,1982,3938,0,0,0.1428571429,0.3571428571,0.4285714286,0.07142857143,0,0,0,0,0,2,5,6,1,0,0,0,0,0,3.49,22.07,67.65,6.79,0,0,0,0,0,39,247,757,76,0,0,0,-0.00838461527191704,-0.0127472192565045,-0.0215291414451891,-0.000145143332746251,-0.00765466263362594,-0.0084651751953176,-0.00733922092278041,-0.013995210821906,-0.0152607846864713,0.000698241636389859,-0.0109256768480323,-0.0120466479090485
S187,La pancia del geco,1982,6400,0,0,0,0.6956521739,0.1304347826,0.1304347826,0,0,0.04347826087,0,0,0,16,3,3,0,0,1,0,0,0,72.26,5.65,7.36,0,0,14.73,0,0,0,844,66,86,0,0,172,-0.0625647671969729,-0.0121851787280041,-0.0217319462780735,-0.00388819016580137,-0.00879912286512377,-0.0359116314765984,-0.0627786727927007,-0.0107279234930056,-0.0234468861282328,-0.000749113015857622,-0.0081459632211513,-0.0292347936838244
S188,Quattro studi dal vero,1983,14889,0.2,0,0.15,0.3,0.125,0.075,0.025,0,0.125,8,0,6,12,5,3,1,0,5,3.81,0,11.67,31.91,16.64,8.63,5.53,0,21.82,75,0,230,629,328,170,109,0,430,0.0281855616562583,-0.0333699491147267,0.0416599407636453,0.036642394774313,0.0459279471659108,0.0180430383112674,0.00750913543420352,-0.0342545926971447,0.00492657896910538,0.00551409082692538,0.0320101286049805,0.00111210991569631
S189,Viaggio nelle città di de Chirico,1983,17663,0.1428571429,0.02380952381,0.07142857143,0.380952381,0.04761904762,0.07142857143,0.1428571429,0,0.119047619,6,1,3,16,2,3,6,0,5,2.07,0.18,4.88,41.37,9.21,4.88,12.9,0,24.51,56,5,132,1119,249,132,349,0,663,0.00368132841764391,-0.032201722079144,0.0441666226986968,0.0178101068256748,0.0484290982281142,0.00101353506514451,-0.0120039705336358,-0.0406265771039023,0.00733209373669332,-0.00133914901284335,0.0310483884062975,-0.00749321769585702
S190,La spada del sole,1983,9267,0.1666666667,0,0.1666666667,0.3,0.1666666667,0.06666666667,0,0.03333333333,0.1,5,0,5,9,5,2,0,1,3,3.04,0,9.71,31.35,22.7,7.73,0,6.12,19.34,66,0,211,681,493,168,0,133,420,0.0460287298818089,-0.0599713930375605,0.0256549741957665,0.0283014005968969,0.0444954967682209,0.0307959808337219,0.00794799006505774,-0.0400467103517584,0.0126295222543248,-0.00190081164619183,0.036756158583307,0.00290990273256554
S191,La contemplazione delle stelle,1983,8612,0,0,0.1,0.65,0.2,0.05,0,0,0,0,0,2,13,4,1,0,0,0,0,0,1.91,54.16,23.04,20.9,0,0,0,0,0,25,710,302,274,0,0,0,-0.0516616735145346,-0.0268271855653402,-0.0210949589976564,0.000362378122508138,-0.00867034096112778,-0.027292089235892,-0.0525208947143991,0.0243353554691986,-0.0178789500424876,-0.000971608301493203,-0.00572679864391304,-0.0333815006734741
S192,Gli amori delle tartarughe,1983,3998,0,0,0,0.5,0,0.125,0.375,0,0,0,0,0,4,0,1,3,0,0,0,0,0,41.19,0,5.45,53.36,0,0,0,0,0,325,0,43,421,0,0,-0.0616980560047444,0.00907379451706468,-0.0309009012505213,-0.011344276355852,-0.0200919038139311,-0.0315978753965325,-0.0518228259065067,-0.00476106897030605,-0.0226321399659033,-0.00234525063179839,-0.0195916390396613,-0.0229842060342473
S193,Il prato infinito,1983,6978,0.07142857143,0,0.03571428571,0.25,0.1785714286,0.3214285714,0,0,0.1428571429,2,0,1,7,5,9,0,0,4,0.86,0,6.94,17.94,12.76,45.94,0,0,15.55,19,0,154,398,283,1019,0,0,345,0.0201358282677326,0.0212928232520297,0.0039055279909695,-0.00953354626881999,0.0169727674915297,0.00641401003350258,0.0408854556977459,0.0484527910990416,0.00142060760144098,0.00272325456015998,0.013719340043548,0.016617451693325
