id	Fonte	Titolo Fonte	year	Occorrenza	Parte di	Parte di ID	nominato/Generico	Scala	Luogo desunto	I	C	F	Localizzabile	Terrestre	Inventato	Categoria	Start	End	Nota
L00473	S072	Le notti dell'UNPA	1954	stanza	Sanremo (città)	L00469	generico				x		sì	sì	-	generico_terrestre	10619	10625
L00474	S072	Le notti dell'UNPA	1954	piazza	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	18147	18153
L00475	S072	Le notti dell'UNPA	1954	via	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	22814	22817
L00476	S072	Le notti dell'UNPA	1954	casa	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	27617	27621
L00477	S072	Le notti dell'UNPA	1954	salotto	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	31170	31177
L00478	S072	Le notti dell'UNPA	1954	porto	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	34693	34698
L00479	S073	La bomba addormentata nel bosco	1954	prato			generico			x	x		no	sì	-	generico_terrestre	292	297
L00480	S073	La bomba addormentata nel bosco	1954	casa	città	L00482	generico						no	sì	-	generico_terrestre	409	413
L00481	S073	La bomba addormentata nel bosco	1954	piazza	città	L00482	generico						no	sì	-	generico_terrestre	1165	1171
L00482	S073	La bomba addormentata nel bosco	1954	città			generico						no	sì	-	generico_terrestre	2821	2826
L00483	S073	La bomba addormentata nel bosco	1954	foresta			generico					x	no	sì	-	generico_terrestre	8155	8162
L00484	S074	Libertà! Libertà!	1954	Atrabilia			nominato	nazione		x	x	x	no	sì	sì	inventato	27	36
L00485	S074	Libertà! Libertà!	1954	Cocinindia			nominato	nazione					no	sì	sì	inventato	383	393
L00486	S074	Libertà! Libertà!	1954	Mantecablanca			nominato	nazione					no	sì	sì	inventato	1308	1321
L00487	S075	I mozzatori di nasi	1954	rive	Eucalipto	L00488	generico			x			no	sì	-	generico_terrestre	32	36
L00488	S075	I mozzatori di nasi	1954	Eucalipto			nominato	fiume					no	sì	sì	inventato	42	51
L00489	S076	Dove va l'avvoltoio?	1954	cielo			generico			x		x	no	sì	-	generico_terrestre	226	231
L00490	S076	Dove va l'avvoltoio?	1954	Brema			nominato	comune			x		sì	sì	no	nominato_terrestre	1717	1722
L00491	S077	Il dittatore	1954	Champs Elysèes	Parigi	L00494	nominato	landmark		x			sì	sì	no	nominato_terrestre	95	109
L00492	S077	Il dittatore	1954	Rue de la Paix	Parigi	L00494	nominato	landmark		x			sì	sì	no	nominato_terrestre	118	132
L00493	S077	Il dittatore	1954	studio	Parigi	L00494	generico				x		sì	sì	-	generico_terrestre	1754	1760
L00494	S077	Il dittatore	1954	Parigi	Parigi	L00494	nominato	comune					sì	sì	no	nominato_terrestre	3101	3107
L00495	S077	Il dittatore	1954	Recanati			nominato	comune				x	sì	sì	no	nominato_terrestre	3896	3904
L00496	S078	Lo jus primae noctis	1954	paese			generico			x			no	sì	-	generico_terrestre	33	38	sì
L00497	S078	Lo jus primae noctis	1954	Edi-Piaf (fabbrica)	paese	L00496	nominato	landmark			x		no	sì	sì	inventato	164	172
L00498	S078	Lo jus primae noctis	1954	casamento	paese	L00496	generico						no	sì	-	generico_terrestre	1889	1898
L00499	S078	Lo jus primae noctis	1954	stanza	casamento	L00498	generico						no	sì	-	generico_terrestre	3564	3570
L00500	S078	Lo jus primae noctis	1954	treno			generico						no	sì	-	generico_terrestre	5135	5140
L00501	S078	Lo jus primae noctis	1954	baita			generico						no	sì	-	generico_terrestre	5577	5582
L00502	S078	Lo jus primae noctis	1954	prato			generico					x	no	sì	-	generico_terrestre	6151	6156
L00503	S079	L'adultera	1954	paese			generico			x			no	sì	-	generico_terrestre	26	31
L00504	S079	L'adultera	1954	aranceti	paese	L00503	generico						no	sì	-	generico_terrestre	190	198
L00505	S079	L'adultera	1954	vie	paese	L00503	generico						no	sì	-	generico_terrestre	215	218
L00506	S079	L'adultera	1954	moschea	paese	L00503	generico				x		no	sì	-	generico_terrestre	3786	3793
L00507	S079	L'adultera	1954	deserto			generico						no	sì	-	generico_terrestre	5577	5584
L00508	S079	L'adultera	1954	torre	deserto	L00507	generico					x	no	sì	-	generico_terrestre	5604	5609
L00509	S080	La lente d'ingrandimento	1954	paese			generico			x	x	x	no	sì	-	generico_terrestre	34	39
L00510	S081	I Marziani	1954	Terra			nominato	pianeta					sì	no	no	nominato_non_terrestre	805	810
L00511	S081	I Marziani	1954	regione	Terra	L00510	generico						no	sì	-	generico_terrestre	1111	1118
L00512	S081	I Marziani	1954	navicella			generico						no	sì	-	generico_terrestre	1886	1895
L00513	S081	I Marziani	1954	città	regione	L00511	generico						no	sì	-	generico_terrestre	2563	2568
L00514	S081	I Marziani	1954	spazi			generico						no	no	-	generico_non_terrestre	3837	3842
L00515	S082	La domenica delle follie	1954	paese			generico						no	sì	-	generico_terrestre	37	42
L00516	S083	Il coniglio velenoso	1954	ospedale	città	L00524	generico			x		x	no	sì	-	generico_terrestre	55	63
L00517	S083	Il coniglio velenoso	1954	laboratorio	ospedale	L00516	generico				x		no	sì	-	generico_terrestre	876	887
L00518	S083	Il coniglio velenoso	1954	casa	città	L00524	generico						no	sì	-	generico_terrestre	4694	4698
L00519	S083	Il coniglio velenoso	1954	ditta	città	L00524	generico						no	sì	-	generico_terrestre	6214	6219
L00520	S083	Il coniglio velenoso	1954	vie	città	L00524	generico						no	sì	-	generico_terrestre	7433	7436
L00521	S083	Il coniglio velenoso	1954	viali	città	L00524	generico						no	sì	-	generico_terrestre	7439	7444
L00522	S083	Il coniglio velenoso	1954	alloggio	casa	L00518	generico						no	sì	-	generico_terrestre	9986	9994
L00523	S083	Il coniglio velenoso	1954	terrazzo	casa	L00518	generico						no	sì	-	generico_terrestre	10923	10931
L00524	S083	Il coniglio velenoso	1954	città			generico						no	sì	-	generico_terrestre	14722	14727
L00525	S084	L'avventura di un fotografo	1955	fuori città			generico			x			no	sì	-	generico_terrestre	4211	4222
L00526	S084	L'avventura di un fotografo	1955	mare			generico						no	sì	-	generico_terrestre	9541	9545
L00527	S084	L'avventura di un fotografo	1955	mercati			generico				x		no	sì	-	generico_terrestre	10778	10785
L00528	S084	L'avventura di un fotografo	1955	alloggio			generico						no	sì	-	generico_terrestre	11280	11288
L00529	S084	L'avventura di un fotografo	1955	laboratorio	alloggio	L00528	generico					x	no	sì	-	generico_terrestre	21173	21184
L00530	S085	Un viaggio con le mucche	1956	città			generico						no	sì	-	generico_terrestre	40	45
L00531	S085	Un viaggio con le mucche	1956	case operaie	città	L00530	generico						no	sì	-	generico_terrestre	619	631
L00532	S085	Un viaggio con le mucche	1956	marciapiede	città	L00530	generico						no	sì	-	generico_terrestre	853	864
L00533	S085	Un viaggio con le mucche	1956	seminterrato	città	L00530	generico			x			no	sì	-	generico_terrestre	911	923
L00534	S085	Un viaggio con le mucche	1956	via	città	L00530	generico				x	x	no	sì	-	generico_terrestre	2323	2326
L00535	S085	Un viaggio con le mucche	1956	strada	città	L00530	generico						no	sì	-	generico_terrestre	2564	2570
L00536	S085	Un viaggio con le mucche	1956	piazza	città	L00530	generico						no	sì	-	generico_terrestre	4757	4763
L00537	S086	Luna e Gnac	1957	tetto			generico				x	x	no	sì	-	generico_terrestre	581	586
L00538	S086	Luna e Gnac	1957	mansarda	stabile	L00539	generico			x			no	sì	-	generico_terrestre	1056	1064
L00539	S086	Luna e Gnac	1957	stabile			generico						no	sì	-	generico_terrestre	1343	1350
L00540	V005	Il barone rampante	1957	villa d'Ombrosa	Ombrosa	L00541	nominato	landmark		x			sì	sì	-	inventato	203	208
L00541	V005	Il barone rampante	1957	Ombrosa			nominato	territorio		x			sì	sì	sì	inventato	211	218	sì
L00542	V005	Il barone rampante	1957	giardino (villa)	villa d'Ombrosa	L00540	generico						sì	sì	-	generico_terrestre	20044	20052
L00543	V005	Il barone rampante	1957	elce	Ombrosa	L00541	generico				x		sì	sì	-	generico_terrestre	20122	20126
L00544	V005	Il barone rampante	1957	olmo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	25023	25027
L00545	V005	Il barone rampante	1957	carrubo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	25226	25233
L00546	V005	Il barone rampante	1957	gelso	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	25247	25252
L00547	V005	Il barone rampante	1957	muro	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	26816	26820
L00548	V005	Il barone rampante	1957	magnolia	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	27187	27195
L00549	V005	Il barone rampante	1957	giardino (D'Ondariva)	villa d'Ondariva	L00565	generico						sì	sì	-	generico_terrestre	27650	27658
L00550	V005	Il barone rampante	1957	platano	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	54677	54684
L00551	V005	Il barone rampante	1957	parchi	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	54666	54672
L00552	V005	Il barone rampante	1957	valle	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	55200	55205
L00553	V005	Il barone rampante	1957	ciliegio	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	56180	56188
L00554	V005	Il barone rampante	1957	carrubo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61161	61168
L00555	V005	Il barone rampante	1957	susino	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61209	61215
L00556	V005	Il barone rampante	1957	fico	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61497	61501
L00557	V005	Il barone rampante	1957	pesco	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61550	61555
L00558	V005	Il barone rampante	1957	olivo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61676	61681
L00559	V005	Il barone rampante	1957	rovere	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	61744	61750
L00560	V005	Il barone rampante	1957	Vasca Grande	Ombrosa	L00541	nominato	landmark					sì	sì	sì	inventato	76960	76972
L00561	V005	Il barone rampante	1957	frutteto	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	77408	77416
L00562	V005	Il barone rampante	1957	strada	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	77720	77726
L00563	V005	Il barone rampante	1957	spiaggia	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	84839	84847
L00564	V005	Il barone rampante	1957	pino	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	85020	85024
L00565	V005	Il barone rampante	1957	villa d'Ondariva	Ombrosa	L00541	nominato	landmark					sì	sì	sì	inventato	90399	90404
L00566	V005	Il barone rampante	1957	bosco	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	92871	92876
L00567	V005	Il barone rampante	1957	Porta Capperi	Ombrosa	L00541	nominato	landmark					sì	sì	sì	inventato	112363	112376
L00568	V005	Il barone rampante	1957	salice	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	118360	118366
L00569	V005	Il barone rampante	1957	faggio	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	118456	118462
L00570	V005	Il barone rampante	1957	stanzetta	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	118871	118880
L00571	V005	Il barone rampante	1957	sagrato	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	149532	149539
L00572	V005	Il barone rampante	1957	cattedrale	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	149774	149784
L00573	V005	Il barone rampante	1957	vallata	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	155230	155237
L00574	V005	Il barone rampante	1957	melograno	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	158337	158346
L00575	V005	Il barone rampante	1957	campo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	162955	162960
L00576	V005	Il barone rampante	1957	noce	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	169832	169836
L00577	V005	Il barone rampante	1957	castagno	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	171890	171898
L00578	V005	Il barone rampante	1957	tana	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	178458	178462
L00579	V005	Il barone rampante	1957	casa del gabelliere	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	184833	184852
L00580	V005	Il barone rampante	1957	prigione	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	186067	186075
L00581	V005	Il barone rampante	1957	piazza	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	187716	187722
L00582	V005	Il barone rampante	1957	bottega	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	193678	193685
L00583	V005	Il barone rampante	1957	porto	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	210977	210982
L00584	V005	Il barone rampante	1957	riva	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	213354	213358
L00585	V005	Il barone rampante	1957	grotta	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	222632	222638
L00586	V005	Il barone rampante	1957	barca	mare		generico						no	sì	-	generico_terrestre	225894	225899
L00587	V005	Il barone rampante	1957	mare			generico						no	sì	-	generico_terrestre	225986	225990
L00588	V005	Il barone rampante	1957	cimitero	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	234812	234820
L00589	V005	Il barone rampante	1957	Olivabassa			nominato	comune					no	sì	sì	inventato	242441	242451
L00590	V005	Il barone rampante	1957	platano	Olivabassa	L00589	generico						no	sì	-	generico_terrestre	244396	244403
L00591	V005	Il barone rampante	1957	ciliegio	Olivabassa	L00589	generico						no	sì	-	generico_terrestre	253103	253111
L00592	V005	Il barone rampante	1957	mandorlo	Olivabassa	L00589	generico						no	sì	-	generico_terrestre	254164	254172
L00593	V005	Il barone rampante	1957	quercia	Olivabassa	L00589	generico						no	sì	-	generico_terrestre	256367	256374
L00594	V005	Il barone rampante	1957	Quercia delle Cinque Passere	Ombrosa	L00541	nominato	landmark					sì	sì	-	inventato	269544	269572
L00595	V005	Il barone rampante	1957	orti	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	271328	271332
L00596	V005	Il barone rampante	1957	bandita	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	285083	285090
L00597	V005	Il barone rampante	1957	prato	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	285845	285850
L00598	V005	Il barone rampante	1957	frassino	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	286229	286237
L00599	V005	Il barone rampante	1957	castagneto	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	294379	294389
L00600	V005	Il barone rampante	1957	piazza	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	316020	316026
L00601	V005	Il barone rampante	1957	padiglione	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	330610	330620
L00602	V005	Il barone rampante	1957	parco	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	330664	330669
L00603	V005	Il barone rampante	1957	carrozza	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	336216	336224
L00604	V005	Il barone rampante	1957	osteria	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	356271	356278
L00605	V005	Il barone rampante	1957	glicine	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	356318	356325
L00606	V005	Il barone rampante	1957	vigne	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	368374	368379
L00607	V005	Il barone rampante	1957	colline	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	376101	376108
L00608	V005	Il barone rampante	1957	palazzo	Ombrosa	L00541	generico						sì	sì	-	generico_terrestre	393116	393123
L00609	V005	Il barone rampante	1957	Cammino dell'Artiglieria	Ombrosa	L00541	nominato	landmark					sì	sì	sì	nominato_terrestre	402003	402027
L00610	V005	Il barone rampante	1957	mongolfiera			generico					x	no	sì	-	generico_terrestre	414614	414625
L00611	S088	La speculazione edilizia	1957	treno			generico			x			no	sì	-	generico_terrestre	74	79
L00612	S088	La speculazione edilizia	1957	Riviera			nominato	territorio					sì	sì	no	nominato_terrestre	364	371
L00613	S088	La speculazione edilizia	1957	*** (Sanremo)	Riviera	L00612	nominato	comune	sì				sì	sì	no	nominato_terrestre	1702	1705
L00614	S088	La speculazione edilizia	1957	villa	*** (Sanremo)	L00613	generico				x	x	sì	sì	-	generico_terrestre	2257	2262
L00615	S088	La speculazione edilizia	1957	studio (avvocato)	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	27596	27602
L00616	S088	La speculazione edilizia	1957	via principale	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	29434	29448
L00617	S088	La speculazione edilizia	1957	T. (Torino)			nominato	comune	sì				sì	sì		nominato_terrestre	37821	37823
L00618	S088	La speculazione edilizia	1957	ristorante	T. (Torino)	L00617	generico						sì	sì	-	generico_terrestre	37845	37855
L00619	S088	La speculazione edilizia	1957	ufficio	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	55900	55907
L00620	S088	La speculazione edilizia	1957	caffè Melina	*** (Sanremo)	L00613	nominato	landmark					sì	sì	sì	nominato_terrestre	60046	60058
L00621	S088	La speculazione edilizia	1957	studio (notaio)	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	85830	85836
L00622	S088	La speculazione edilizia	1957	Serenella	*** (Sanremo)	L00613	nominato	landmark					sì	sì	no	nominato_terrestre	101024	101033
L00623	S088	La speculazione edilizia	1957	affittacamere	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	102134	102147
L00624	S088	La speculazione edilizia	1957	cantiere	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	104983	104991
L00625	S088	La speculazione edilizia	1957	Roma			nominato	comune					sì	sì	no	nominato_terrestre	144196	144200
L00626	S088	La speculazione edilizia	1957	Cannes			nominato	comune					sì	sì	no	nominato_terrestre	150113	150119
L00627	S088	La speculazione edilizia	1958	casa	*** (Sanremo)	L00613	generico						sì	sì	-	generico_terrestre	155406	155410
L00628	S089	Dialogo sul satellite	1958	razzo			generico					x	no	sì	-	generico_terrestre	7847	7852
L00629	S089	Dialogo sul satellite	1958	foresta			generico					x	no	sì	-	generico_terrestre	8116	8123
L00630	S090	Monologo notturno d'un nobile scozzese	1958	stanza	castello	L00631	generico			x	x	x	sì	sì	-	generico_terrestre	199	205
L00631	S090	Monologo notturno d'un nobile scozzese	1958	castello	Scozia	L00632	generico						sì	sì	-	generico_terrestre	518	526
L00632	S090	Monologo notturno d'un nobile scozzese	1958	Scozia			nominato	nazione					sì	sì	no	nominato_terrestre	2072	2078
L00633	S091	Una bella giornata di marzo	1958	Senato	Roma	L00634	nominato	landmark		x	x	x	sì	sì	no	nominato_terrestre	126	132
L00634	S091	Una bella giornata di marzo	1958	Roma			nominato	città antica					sì	sì	no	nominato_terrestre	3116	3120
L00635	S092	La gallina di reparto	1958	cortiletto	fabbrica	L00636	generico			x			no	sì	-	generico_terrestre	170	180
L00636	S092	La gallina di reparto	1958	fabbrica			generico						no	sì	-	generico_terrestre	187	195
L00637	S092	La gallina di reparto	1958	reparto	fabbrica	L00636	generico				x		no	sì	-	generico_terrestre	2446	2453
L00638	S092	La gallina di reparto	1958	ufficio	fabbrica	L00636	generico						no	sì	-	generico_terrestre	14287	14294
L00639	S092	La gallina di reparto	1958	studio	fabbrica	L00636	generico					x	no	sì	-	generico_terrestre	16950	16956
L00640	S093	La notte dei numeri	1958	città			generico			x			no	sì	-	generico_terrestre	502	507
L00641	S093	La notte dei numeri	1958	stanze	uffici	L00642	generico						no	sì	-	generico_terrestre	2533	2539
L00642	S093	La notte dei numeri	1958	uffici	Sbav	L00643	generico					x	no	sì	-	generico_terrestre	3485	3491
L00643	S093	La notte dei numeri	1958	Sbav	città		nominato	landmark					no	sì	sì	inventato	4307	4311
L00644	S093	La notte dei numeri	1958	sala	Sbav	L00643	generico						no	sì	-	generico_terrestre	7146	7150
L00645	S093	La notte dei numeri	1958	salone	Sbav	L00643	generico						no	sì	-	generico_terrestre	13745	13751
L00646	S093	La notte dei numeri	1958	sotterranei	Sbav	L00643	generico						no	sì	-	generico_terrestre	17023	17034
L00647	S094	L'avventura di un lettore	1958	rampa			generico			x			no	sì	-	generico_terrestre	379	384
L00648	S094	L'avventura di un lettore	1958	capo			generico						no	sì	-	generico_terrestre	815	819
L00649	S094	L'avventura di un lettore	1958	scoglio	capo	L00648	generico				x		no	sì	-	generico_terrestre	1087	1094
L00650	S094	L'avventura di un lettore	1958	mare			generico						no	sì	-	generico_terrestre	7021	7025
L00651	S094	L'avventura di un lettore	1958	riva	capo	L00648	generico						no	sì	-	generico_terrestre	13007	13011
L00652	S094	L'avventura di un lettore	1958	cala	capo	L00648	generico					x	no	sì	-	generico_terrestre	29638	29642
L00653	S095	La nuvola di smog	1958	Torino (città)			nominato	comune	sì	x			sì	sì	no	nominato_terrestre	108	113
L00654	S095	La nuvola di smog	1958	camera	appartamento	L00659	generico			x			sì	sì	-	generico_terrestre	947	953
L00655	S095	La nuvola di smog	1958	Ente	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	5587	5591
L00656	S095	La nuvola di smog	1958	cucina	appartamento	L00659	generico						sì	sì	-	generico_terrestre	13036	13042
L00657	S095	La nuvola di smog	1958	quartiere	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	13994	14003
L00658	S095	La nuvola di smog	1958	ufficio	Ente	L00655	generico						sì	sì	-	generico_terrestre	15061	15068
L00659	S095	La nuvola di smog	1958	appartamento	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	21459	21471
L00660	S095	La nuvola di smog	1958	ristorantini	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	44382	44394
L00661	S095	La nuvola di smog	1958	cinema	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	50034	50040
L00662	S095	La nuvola di smog	1958	birreria «Urbano Rattazzi»	Torino (città)	L00653	nominato	landmark					sì	sì	sì	inventato	50458	50484
L00663	S095	La nuvola di smog	1958	stazione	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	53685	53693
L00664	S095	La nuvola di smog	1958	albergo	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	54198	54205
L00665	S095	La nuvola di smog	1958	collina	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	54999	55006
L00666	S095	La nuvola di smog	1958	trattoria	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	56471	56480
L00667	S095	La nuvola di smog	1958	periferia 	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	67981	67990
L00668	S095	La nuvola di smog	1958	Wafd	Torino (città)	L00653	nominato	landmark (fabbrica)					sì	sì	sì	inventato	67778	67782
L00669	S095	La nuvola di smog	1958	studio 	Wafd	L00668	generico						sì	sì	-	generico_terrestre	68964	68970
L00670	S095	La nuvola di smog	1958	sala	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	76911	76915
L00671	S095	La nuvola di smog	1958	parco	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	78636	78641
L00672	S095	La nuvola di smog	1958	viale	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	80900	80905
L00673	S095	La nuvola di smog	1958	salone	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	81575	81581
L00674	S095	La nuvola di smog	1958	caffè	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	87513	87518
L00675	S095	La nuvola di smog	1958	controviale	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	96720	96731
L00676	S095	La nuvola di smog	1958	incrocio	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	97646	97654
L00677	S095	La nuvola di smog	1958	via	Torino (città)	L00653	generico						sì	sì	-	generico_terrestre	97786	97789
L00678	S095	La nuvola di smog	1958	Barca Bertulla			nominato	comune					sì	sì	sì	inventato	98846	98860
L00679	S095	La nuvola di smog	1958	strada	Barca Bertulla	L00678	generico						sì	sì	-	generico_terrestre	99325	99331
L00680	S095	La nuvola di smog	1958	prati	Barca Bertulla	L00678	generico						sì	sì	-	generico_terrestre	99482	99487
L00681	S095	La nuvola di smog	1958	campi	Barca Bertulla	L00678	generico					x	sì	sì	-	generico_terrestre	99915	99920
L00682	S095	La nuvola di smog	1958	campagna	Barca Bertulla	L00678	generico					x	sì	sì	-	generico_terrestre	101187	101195
L00683	S096	La signora Paulatim	1958	città			generico			x			no	sì	-	generico_terrestre	101	106
L00684	S096	La signora Paulatim	1958	Farmaceutica Paulatim S. A.	città	L00683	nominato	landmark			x		no	sì	sì	inventato	1351	1378
L00685	S096	La signora Paulatim	1958	Villa Ottavia	città	L00683	nominato	landmark					no	sì	sì	inventato	9647	9660
L00686	S096	La signora Paulatim	1958	giardino	Villa Ottavia	L00685	generico						no	sì	-	generico_terrestre	11121	11129
L00687	S096	La signora Paulatim	1958	via	città	L00683	generico					x	no	sì	-	generico_terrestre	14657	14660
L00688	S097	L'avventura di un viaggiatore	1958	città	Italia Settentrionale	L00689	generico			x			sì	sì	-	generico_terrestre	59	64
L00689	S097	L'avventura di un viaggiatore	1958	Italia settentrionale			nominato	territorio					sì	sì	no	nominato_terrestre	70	91
L00690	S097	L'avventura di un viaggiatore	1958	Roma			nominato	comune				x	sì	sì	no	nominato_terrestre	122	126
L00691	S097	L'avventura di un viaggiatore	1958	stazione	Italia settentrionale	L00689	generico						no	sì	-	generico_terrestre	959	967
L00692	S097	L'avventura di un viaggiatore	1958	scompartimento			generico				x		no	sì	-	generico_terrestre	3370	3384
L00693	S097	L'avventura di un viaggiatore	1958	Genova			nominato	comune					sì	sì	no	nominato_terrestre	9493	9499
L00694	S097	L'avventura di un viaggiatore	1958	toilette			generico						no	sì	-	generico_terrestre	13649	13657
L00695	S097	L'avventura di un viaggiatore	1958	Stazione Principe	Genova	L00693	nominato	landmark					sì	sì	no	nominato_terrestre	21500	21517
L00696	S097	L'avventura di un viaggiatore	1958	Genova-Brignole	Genova	L00693	nominato	landmark					sì	sì	no	nominato_terrestre	21749	21754
L00697	S097	L'avventura di un viaggiatore	1958	stazione Termini	Roma	L00690	nominato	landmark				x	sì	sì	no	nominato_terrestre	29664	29680
L00698	S098	La villeggiatura in panchina	1958	piazza			generico			x			no	sì	-	generico_terrestre	105	111
L00699	S098	La villeggiatura in panchina	1958	giardino pubblico	piazza	L00698	generico						no	sì	-	generico_terrestre	137	154
L00700	S098	La villeggiatura in panchina	1958	vie			generico						no	sì	-	generico_terrestre	185	188
L00701	S098	La villeggiatura in panchina	1958	panchina	piazza	L00698	generico				x	x	no	sì	-	generico_terrestre	1208	1216
L00702	S098	La villeggiatura in panchina	1958	camera			generico						no	sì	-	generico_terrestre	1323	1329
L00703	S098	La villeggiatura in panchina	1958	fontana	piazza	L00698	generico						no	sì	-	generico_terrestre	9664	9671
L00704	S098	La villeggiatura in panchina	1958	aiola	piazza	L00698	generico						no	sì	-	generico_terrestre	12579	12584
L00705	S099	Va' così che vai bene	1958	letto			generico			x			no	sì	-	generico_terrestre	744	749
L00706	S099	Va' così che vai bene	1958	muretto			generico					x	no	sì	-	generico_terrestre	4231	4238
L00707	S099	Va' così che vai bene	1958	prato			generico				x		no	sì	-	generico_terrestre	15128	15133
L00708	S099	Va' così che vai bene	1958	strada ferrata			generico						no	sì	-	generico_terrestre	17247	17261
L00709	S099	Va' così che vai bene	1958	mare			generico						no	sì	-	generico_terrestre	23920	23924
L00710	S100	Un letto di passaggio	1958	vicolo	città vecchia	L00711	generico			x			no	sì	-	generico_terrestre	217	223
L00711	S100	Un letto di passaggio	1958	città vecchia			generico						no	sì	-	generico_terrestre	441	454
L00712	S100	Un letto di passaggio	1958	città nuova			generico						no	sì	-	generico_terrestre	882	893
L00713	S100	Un letto di passaggio	1958	portone (casa)	città nuova	L00712	generico				x	x	no	sì	-	generico_terrestre	1103	1110
L00714	S101	L'avventura di un miope	1958	strada	città	L00715	generico			x			no	sì	-	generico_terrestre	352	358
