ID opera,length,title,title_short,year,tipo,percentuale_dubbio,prop_occ_come-dubbio,prop_occ_come-negazione,prop_occ_come-riformulazione,prop_occ_cosa-dubbio,prop_occ_cosa-negazione,prop_occ_cosa-riformulazione,prop_occ_senso-dubbio,prop_occ_senso-negazione,prop_occ_senso-riformulazione,cont_occ_come-dubbio,cont_occ_come-negazione,cont_occ_come-riformulazione,cont_occ_cosa-dubbio,cont_occ_cosa-negazione,cont_occ_cosa-riformulazione,cont_occ_senso-dubbio,cont_occ_senso-negazione,cont_occ_senso-riformulazione,prop_car_come-dubbio,prop_car_come-negazione,prop_car_come-riformulazione,prop_car_cosa-dubbio,prop_car_cosa-negazione,prop_car_cosa-riformulazione,prop_car_senso-dubbio,prop_car_senso-negazione,prop_car_senso-riformulazione,cont_car_come-dubbio,cont_car_come-negazione,cont_car_come-riformulazione,cont_car_cosa-dubbio,cont_car_cosa-negazione,cont_car_cosa-riformulazione,cont_car_senso-dubbio,cont_car_senso-negazione,cont_car_senso-riformulazione,prop_occ_x,prop_occ_y,cont_occ_x,cont_occ_y,cont_e_prop_occ_x,cont_e_prop_occ_y,prop_car_x,prop_car_y,cont_car_x,cont_car_y,cont_e_prop_car_x,cont_e_prop_car_y,prop_occ_perc_x,prop_occ_perc_y,prop_car_perc_x,prop_car_perc_y,prop_occ_car_perc_x,prop_occ_car_perc_y,def_mds_x,def_mds_y,def_mds_all_x,def_mds_all_y
S092,17022,La gallina di reparto,La gallina,1958,riformulazione,4.623428504,0,0,0.125,0.125,0.125,0.5,0.125,0,0,0,0,1,1,1,4,1,0,0,0,0,1.4,9.4,6.48,79.29,3.43,0,0,0,0,11,74,51,624,27,0,0,0.0237459742856705,0.0747668020893348,-0.0278305218764822,-0.00462050538623712,-0.0194401128878578,0.0109461960915954,0.0408821008001064,0.113358208482312,-0.0209274813815965,-0.000281893091455945,-0.030694761817221,0.0170034250901838,0.01960406004,0.06547675317,-0.01172875327,0.1057078694,0.01149333312,0.09365193897,-0.02030904075,0.06985835212,0.01980250321,0.06549496016
S093,21230,La notte dei numeri,La notte d,1958,,0.979745643,0,0,0,0.6666666667,0.3333333333,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,25.48,74.52,0,0,0,0,0,0,0,53,155,0,0,0,0,-0.06918380550901,-0.0254469471683422,-0.0375954299350348,-0.00355298377159349,-0.0313044657189864,-0.0340609523277418,-0.0268302871422192,-0.0235424305426012,-0.0295668204525624,-0.000441251808774115,-0.0275709273937085,-0.0189040465307015,0.05830768093,-0.04871491138,-0.02963114863,-0.01579972277,-0.05546401475,-0.01841525877,2,-2,0.05838190459,-0.0487400423
S094,29812,L'avventura di un lettore,L'avventur,1958,riformulazione,8.30202603,0,0,0,0.32,0.08,0.56,0,0,0.04,0,0,0,8,2,14,0,0,1,0,0,0,37.58,6.67,50.46,0,0,5.29,0,0,0,930,165,1249,0,0,131,-0.0268711059864184,0.0613123849011128,-0.0143642092973718,-0.0268574186771181,-0.0133117450631547,-0.0227868408265474,-0.0185130892624949,0.0737894648820999,-0.00565907447258343,0.00204581726736882,-0.00326246535329601,-0.0200079257569714,0.03672713714,0.02129326564,-0.03187223901,0.0379006504,-0.02783253962,0.05215402899,-0.06272166152,0.02600573363,0.03683870321,0.02133079528
S095,101390,La nuvola di smog,La nuvola ,1958,riformulazione,3.893875136,0.03921568627,0.01960784314,0.03921568627,0.2941176471,0.2745098039,0.2156862745,0.03921568627,0.01960784314,0.05882352941,2,1,2,15,14,11,2,1,3,0.58,0.84,6.43,14.51,32.14,19.02,16.34,2.36,7.78,23,33,254,573,1269,751,645,93,307,0.0161959400509762,-0.0072044138977703,0.0453639707552844,-0.014310163107341,0.0490513390121753,-0.00524740010963651,0.0359959480606771,-0.00485859441151922,0.0403136212192547,0.00565307416382443,0.0435577745070584,0.0127327542372043,-0.01094805325,0.006761633021,0.02949533551,0.01410763389,0.02379224201,0.004479393154,-0.010429779,-0.001064679735,-0.01079706291,0.006762321377
S097,30293,L'avventura di un viaggiatore,L'avventur,1958,riformulazione,7.457168323,0,0,0.02941176471,0.2647058824,0.3529411765,0.2647058824,0,0.02941176471,0.05882352941,0,0,1,9,12,9,0,1,2,0,0,1.11,12.7,34.31,35.41,0,2.3,14.17,0,0,25,287,775,800,0,52,320,0.0205549447592487,0.00442063702159654,0.00722316020850174,-0.0149179299519894,0.0186527918874618,-0.00164712989932486,0.0449545894341067,0.0307030226953819,0.00248467104693833,-0.00225563215928248,0.0123815174879575,0.0148520177756284,-0.01792731062,0.01194126167,0.03308356039,0.03502026305,0.02702784652,0.0213142387,-0.02316751745,0.02527470394,-0.01773988731,0.01193743064
S098,14003,La villeggiatura in panchina,La villegg,1958,riformulazione,1.642505177,0,0,0,0.7142857143,0.1428571429,0.1428571429,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,52.61,19.13,28.26,0,0,0,0,0,0,121,44,65,0,0,0,-0.0712147191778763,-0.00669357719596382,-0.0346526142179887,-0.00318079557280845,-0.0205635643521709,-0.0366206843252006,-0.0509152772771363,0.0416374616616682,-0.0301890325732529,-0.000142832456708753,-0.0162985507410076,-0.0304497026972259,0.06171474797,-0.03956975005,-0.06116338119,0.01050235676,-0.06616231839,0.007455029817,2,-2,0.06185138783,-0.0395438809
S099,27454,Va' così che vai bene,Va' così c,1958,,0.5099439062,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,140,0,0,0,0,0,-0.106878567777657,-0.0180735747855006,-0.0373749988049937,-0.00335082696341119,-0.0447729174885465,-0.0423961989345131,-0.113979906032912,0.00406945001032948,-0.0319359519658188,0.000129035960128763,-0.0433576744365275,-0.0471713685686576,0.09516212258,-0.05933115376,-0.1181035174,-0.02685307867,-0.1110793242,-0.01611894176,2,-2,0.09504345885,-0.05930709901
S101,18975,L'avventura di un miope,L'avventur,1958,riformulazione,13.27009223,0,0,0.03125,0.53125,0.21875,0.15625,0,0,0.0625,0,0,1,17,7,5,0,0,2,0,0,4.45,29.47,26.53,27.4,0,0,12.15,0,0,112,742,668,690,0,0,306,-0.0373664801600595,-0.00957454804180189,-0.00806142895148383,-0.00619600665253441,0.00586574908894185,-0.0291149825288108,0.00497715371804557,0.0180981365630958,0.00107363000055656,0.000190010758590976,0.0180319420451645,-0.00711428440422342,0.005183449144,-0.04095902651,0.01740324017,-0.003604173593,-0.01302908874,-0.008238118333,-0.05127045023,-0.01670258236,0.005385038716,-0.04096402053
S102,14457,L'avventura di una moglie,L'avventur,1958,riformulazione,9.559382998,0,0.04545454545,0.04545454545,0.4545454545,0.2727272727,0.1363636364,0.04545454545,0,0,0,1,1,10,6,3,1,0,0,0,5.64,6.73,31.11,36.32,16.43,3.76,0,0,0,78,93,430,502,227,52,0,0,-0.0316225699487384,-0.0073602751664193,-0.00700769933243856,-0.00097528191525364,0.00744150022264035,-0.0273058562243729,-0.0137136537270319,0.00552634484568664,-0.00477004480856687,0.00354375698327128,0.0101943909539098,-0.0176555706666406,0.008788103108,-0.0294416271,-0.001245489658,-0.01425306218,-0.01966626896,-0.0101089338,-0.05123758248,-0.02965457083,0.008971918059,-0.02944545196
S103,7814,L'avventura di due sposi,L'avventur,1958,riformulazione,3.020220118,0,0,0,0.5,0,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,49.15,0,50.85,0,0,0,0,0,0,116,0,120,0,0,0,-0.0716559827352758,0.0550889815245974,-0.036361422728148,-0.00333068981431219,-0.0347229381639497,-0.0340149305707057,-0.0489076409042764,0.0910874109217194,-0.0301518587918489,4.85729403917639e-06,-0.0310562550016317,-0.0259896791413508,0.08367127077,-0.0003879950256,-0.07651798392,0.04943159195,-0.07042133921,0.05829853915,-0.1045629298,0.03506336226,0.08375758087,-0.00032413223
S104,11830,L'avventura di un poeta,L'avventur,1958,riformulazione,0.8284023669,0,0,0,0.5,0,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,36.73,0,63.27,0,0,0,0,0,0,36,0,62,0,0,0,-0.0716559827352758,0.0550889815245974,-0.036361422728148,-0.0033306898143122,-0.0347229381639497,-0.0340149305707057,-0.026364083646133,0.103310656332135,-0.0315627988375058,8.57088481838511e-05,-0.0314590558690522,-0.0168707938074368,0.08983942515,0.0003140843244,-0.06785201958,0.07213185652,-0.06526049786,0.0696516942,2,2,0.08992219404,0.0003806980338
S105,13850,L'avventura di uno sciatore,L'avventur,1959,riformulazione,6.722021661,0,0,0,0.4545454545,0,0.3636363636,0.1818181818,0,0,0,0,0,5,0,4,2,0,0,0,0,0,35.45,0,49.62,14.93,0,0,0,0,0,330,0,462,139,0,0,-0.0557590172806104,0.0441744212994644,-0.0280486618627794,-0.00897949107764271,-0.0200206660803724,-0.031136784942147,-0.0190130512563239,0.0803986207525552,-0.0210852684418424,-0.000577880379976843,-0.0166391033986342,-0.0139856797136835,0.05289793093,-0.004414410539,-0.03843906012,0.04712310581,-0.0433977936,0.04825621428,-0.08776627709,0.0125660961,0.05302663652,-0.004371977849
S106,39265,La strada di San Giovanni,La strada ,1962,riformulazione,12.77218897,0.01818181818,0.01818181818,0.09090909091,0.2363636364,0.2181818182,0.1090909091,0.1090909091,0,0.2,1,1,5,13,12,6,6,0,11,0.22,1.16,4.83,12.7,30.05,12.2,8,0,30.85,11,58,242,637,1507,612,401,0,1547,0.0389290740764463,-0.0096407998366227,0.0482310880744283,-0.0012733158232713,0.0521741430450372,0.0125524596821308,0.0531909572132655,-0.0344487518338045,0.045887388254795,0.0141409741700915,0.0526835550783793,0.0263016023457633,-0.04907625692,0.008567892285,0.06985673786,-0.01379947271,0.05366814878,-0.01696417523,0.04137657766,-0.01482940182,-0.04901723607,0.008522483718
S107,10815,Diario in clinica,Diario in ,1963,riformulazione,8.340268146,0,0,0,0.5,0.2142857143,0.2142857143,0,0,0.07142857143,0,0,0,7,3,3,0,0,1,0,0,0,57.43,16.41,15.63,0,0,10.53,0,0,0,518,148,141,0,0,95,-0.0382188449694948,0.00258696808001211,-0.0258775704788744,-0.00301800780585408,-0.00631944206105907,-0.0263750102913113,-0.0466115149023544,0.00489330514337414,-0.023698833812171,-0.000898940203804789,-0.00159432594774196,-0.0272623123093296,0.02091333605,-0.02491944423,-0.03259015142,-0.02539095043,-0.03655794686,-0.009697218266,-0.06319744516,0.004684453738,0.02107674322,-0.02491215105
S108,10606,Marcovaldo al supermarket,Marcovaldo,1963,riformulazione,7.137469357,0,0,0.1176470588,0.5882352941,0.05882352941,0.1764705882,0,0,0.05882352941,0,0,2,10,1,3,0,0,1,0,0,11.49,36.72,21,10.7,0,0,20.08,0,0,87,278,159,81,0,0,152,-0.0405598555802175,-0.00803678971354237,-0.0233301345441759,0.00111823990939298,-0.0045245926039833,-0.0217416939698519,-0.00331403373351319,-0.0244084858412279,-0.0224746401975428,0.00114107459384957,0.0138703267333018,-0.005794509972129,0.02462392321,-0.02787745834,0.008380683911,-0.02188065018,-0.01420178442,-0.01694143836,-0.03527105238,0.01649475032,0.02467558948,-0.02784782791
S109,12518,La pioggia e le foglie,La pioggia,1963,riformulazione,4.138041221,0,0,0,0.4444444444,0.1111111111,0.3333333333,0,0,0.1111111111,0,0,0,4,1,3,0,0,1,0,0,0,32.24,17.18,29.34,0,0,21.24,0,0,0,167,89,152,0,0,110,-0.0298993491241243,0.0206982244837937,-0.0307691013352148,-0.00302644286645664,-0.00833834598389357,-0.0207537442081231,0.00715707850653537,0.018661462473541,-0.0264996152890763,-0.00053855429921507,0.00515542410159,-0.00219524324069608,0.03389174131,-0.00136160573,-0.0006586099096,0.01714302532,-0.01178767518,0.0184757447,-0.05569881259,0.02133399655,0.03402067147,-0.001330957752
S110,13030,La fermata sbagliata,La fermata,1963,riformulazione,9.278587874,0,0,0.06896551724,0.6206896552,0.1034482759,0.1379310345,0,0,0.06896551724,0,0,2,18,3,4,0,0,2,0,0,6.62,55.17,8.02,11.99,0,0,18.2,0,0,80,667,97,145,0,0,220,-0.0433984592616946,-0.0160380325574723,-0.0134222453090359,-3.84476632207833e-05,0.00395980813109362,-0.026659631911707,-0.0341082203538951,-0.0116331614776569,-0.0198757000860738,0.00089946009977748,0.00785844842010766,-0.0179233944772749,0.01714170895,-0.03939791509,-0.01822875459,-0.03052686139,-0.02984301333,-0.0241072607,-0.04137921491,-0.002661002385,0.01722571476,-0.03938229654
S111,12414,"Fumo, vento e bolle di sapone","Fumo, vent",1963,riformulazione,2.803286612,0,0,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,30.75,69.25,0,0,0,0,0,0,0,107,241,0,0,0,0.0153106107662048,0.12281060754095,-0.0356011655364256,-0.00346613235854567,-0.0526090967244148,0.00533562249703302,0.0516282357818119,0.10424985349162,-0.0269210297215802,-0.000402017350634998,-0.0389418837247174,0.016385373940364,0.05783169549,0.09412284294,-0.004283373015,0.1053137843,0.006104223086,0.1170246356,-0.08756040339,0.1044852189,0.05816009192,0.09412226824
S112,7838,"Un sabato di sole, sabbia e sonno",Un sabato ,1963,riformulazione,3.304414391,0,0,0.1666666667,0.3333333333,0.3333333333,0.1666666667,0,0,0,0,0,1,2,2,1,0,0,0,0,0,3.47,25.48,38.61,32.43,0,0,0,0,0,9,66,100,84,0,0,0,-0.00190422688757127,0.00313330308974032,-0.0319441444654318,-0.00163847735229403,-0.0108071755854762,-0.0058717014934052,-0.000877188524259376,0.041048863537451,-0.0288621706811545,-0.000444415858703789,-0.0141751654632622,-0.00995680540193774,0.01242519656,0.005852658677,-0.01544222272,0.02910536627,-0.0107650302,0.02049364563,-0.03033855564,0.05162078901,0.01254674548,0.005851844509
S113,6089,La città tutta per lui,La città t,1963,riformulazione,10.92133355,0,0,0,0.25,0.3125,0.3125,0,0,0.125,0,0,0,4,5,5,0,0,2,0,0,0,28.42,35.04,27.67,0,0,8.87,0,0,0,189,233,184,0,0,59,0.00974824227927483,0.031529548460481,-0.0198084351013102,-0.00618204284404485,-0.00506944273451804,-0.00240932719681164,-5.14106486675784e-05,0.0243378810436298,-0.0237315247460102,-0.00096092317165168,-0.00303134237066868,-0.00938005270627278,-0.008127169461,0.01877038997,0.007812491188,0.001748686094,0.005263871348,0.01710621575,-0.03080983621,0.02109495038,-0.007897832212,0.01875408718
S114,20899,Il giardino dei gatti ostinati,Il giardin,1963,riformulazione,2.94750945,0,0,0.1,0.4,0,0.3,0.2,0,0,0,0,1,4,0,3,2,0,0,0,0,7.63,16.88,0,56.66,18.83,0,0,0,0,47,104,0,349,116,0,0,-0.0299305368683368,0.0321434623913591,-0.027516496218047,-0.0067216957353061,-0.0109951038535384,-0.0175640190147296,0.0315767418396506,0.0865874514204791,-0.0230312911914746,0.000445271025897692,-0.0219519363355285,0.0156965923850624,0.04239915767,0.008684913798,-0.0125687452,0.08564840108,-0.01491566218,0.06098556237,-0.05062968805,0.03004701799,0.0424816216,0.008724463836
S115,15228,I figli di Babbo Natale,I figli di,1963,riformulazione,0.4859469398,0,0,0,0.4,0.2,0.4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,32.43,2.7,64.86,0,0,0,0,0,0,24,2,48,0,0,0,-0.0405044543054079,0.0381075165843046,-0.0346360203979727,-0.00331344464256916,-0.0203796526632755,-0.0256427612760703,-0.0160888973499272,0.101379493545746,-0.0318231839634166,0.000107902318908908,-0.0304090672745342,-0.0120991602740093,0.05747375353,0.003970957895,-0.05876398226,0.0749975456,-0.04587362032,0.06164983803,2,2,0.05767833637,0.00400140081
S116,5787,Dov'è più azzurro il fiume,Dov'è più ,1963,riformulazione,3.715223777,0.4,0,0,0.2,0.2,0.2,0,0,0,2,0,0,1,1,1,0,0,0,34.42,0,0,20.93,17.21,27.44,0,0,0,74,0,0,45,37,59,0,0,0,0.00800424662002795,0.0127787256855554,-0.0246696502922056,-0.000895238148907294,-0.0212063584953998,0.0092191980425957,-0.00110457490200051,0.0484428877465456,-0.0193913927932279,0.00262919966019281,-0.0193868622034431,-0.00643956853913091,0.009933216215,0.01839223757,-0.02128981807,0.0365386886,-0.006247895324,0.02737278122,-0.05175556759,-0.001260222058,0.01011699631,0.01840377783
S117,8741,La città smarrita nella neve,La città s,1963,riformulazione,9.495481066,0,0,0,0.4545454545,0.1818181818,0.1818181818,0,0,0.1818181818,0,0,0,5,2,2,0,0,2,0,0,0,48.8,18.92,14.82,0,0,17.47,0,0,0,405,157,123,0,0,145,-0.0165566811421149,-0.00580720209783846,-0.0285339123660787,-0.00259222564148579,-0.00104211994752045,-0.0144805892432583,-0.0286341481756386,-0.00647569021981518,-0.0239184580952012,-0.000974423958241483,0.00612492109003836,-0.0190867169250177,0.00006472090143,-0.01825697259,-0.01168238443,-0.02805397792,-0.01498305136,-0.0167072353,-0.03048285587,0.001660843957,0.0001366624746,-0.01826318931
S118,29733,La distanza della Luna,La distanz,1964,riformulazione,9.043823361,0.05405405405,0.02702702703,0.2702702703,0.1891891892,0.05405405405,0.1891891892,0.1351351351,0.02702702703,0.05405405405,2,1,10,7,2,7,5,1,2,1.19,1.67,11.45,18.89,18.67,13.8,11.45,6.06,16.81,32,45,308,508,502,371,308,163,452,0.0598493770371666,-0.00240749779567413,0.0388801337574875,0.0168970349319661,0.0473253877250241,0.0360202391360378,0.039570831584578,-0.0275596345691416,0.0258234550789357,-0.00430210699371938,0.0468561846176544,0.0235168329237142,-0.04963158559,0.03250606654,0.0494449998,-0.009928512243,0.05532617649,-0.009460384407,0.08218676324,0.01884802239,-0.04964964209,0.03251336947
S119,19463,Sul far del giorno,Sul far de,1964,riformulazione,9.885423624,0,0,0.4193548387,0.09677419355,0.09677419355,0.2258064516,0,0.03225806452,0.1290322581,0,0,13,3,3,7,0,1,4,0,0,18.81,5.56,5.67,41.27,0,7.95,20.74,0,0,362,107,109,794,0,153,399,0.0856913667366873,0.0175924126361202,0.0142855666993639,0.0165138097490984,0.023143802251695,0.0480232715839185,0.0884385486009397,0.0417028411401952,0.00662503335846647,-0.000351346565278074,0.0127346469100547,0.0540131021525215,-0.05639120886,0.06210233121,0.06107669644,0.06648226937,0.07961436653,0.0401008272,0.08405940585,0.0916552516,-0.05640267812,0.06210776034
S120,19237,Un segno nello spazio,Un segno n,1964,riformulazione,13.65077715,0,0,0.05555555556,0.1944444444,0.08333333333,0.1666666667,0.05555555556,0.02777777778,0.4166666667,0,0,2,7,3,6,2,1,15,0,0,2.21,4.72,8.11,25.7,5.9,6.78,46.57,0,0,58,124,213,675,155,178,1223,0.0682273695873189,-0.00672033810730162,0.011785461769524,0.00410157864012241,0.0304688478292945,0.0357821789188867,0.0918991857764694,-0.00110015993967916,0.0106505573628913,-0.01120598675673,0.02237648840999,0.0569357200535353,-0.0685320073,0.02982667676,0.08812204437,0.03114092795,0.08361632383,0.006061935911,0.06437072531,0.01167821632,-0.0684829569,0.02980553503
S121,9490,Tutto in un punto,Tutto in u,1964,riformulazione,5.911485774,0,0,0.1,0,0.1,0.5,0,0,0.3,0,0,1,0,1,5,0,0,3,0,0,8.56,0,21.75,42.78,0,0,26.92,0,0,48,0,122,240,0,0,151,0.0718638231170112,0.0892470815878583,-0.0246573061792234,-0.00393307520052817,-0.0222820964870404,0.0377461402292404,0.0869392238981269,0.0378104435964138,-0.0234974462016638,0.000245201946731076,-0.00771856329265944,0.0399310441745925,-0.004323878573,0.1057438457,0.05354136321,0.06915317373,0.0676525514,0.07559479012,0.03544093315,0.100335243,-0.004277386196,0.1057503847
S122,18946,Senza colori,Senza colo,1965,riformulazione,3.483584926,0,0,0.08333333333,0.5,0.1666666667,0.1666666667,0,0,0.08333333333,0,0,1,6,2,2,0,0,1,0,0,14.85,38.03,18.79,21.21,0,0,7.12,0,0,98,251,124,140,0,0,47,-0.0253777372167683,-0.011076130070511,-0.0270994120282478,-0.00113400732867495,0.000750633595846009,-0.0185126443025681,-0.0132237414802359,0.0116709575506917,-0.0231347044926608,0.00172665087510453,0.00243995003534999,-0.0117026505652304,0.02066630714,-0.01793177714,-0.01858422947,0.005941114825,-0.0199028544,-0.0015939359,-0.0376325938,0.01753670362,0.02077941608,-0.01791741871
S123,14692,Fino a che dura il Sole,Fino a che,1965,riformulazione,1.694799891,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2.41,97.59,0,0,0,0,0,0,0,6,243,0,0,0,0.0129211615366374,0.127451897197034,-0.0341532015115096,-0.00358053379850289,-0.0515603509204489,0.00491663969033691,0.0550609225276198,0.144955079151862,-0.0287603445790761,4.0941023300721e-07,-0.0547750091439078,0.0255466044310406,0.06482358293,0.09686374504,-0.02801773052,0.1480486284,-0.0004137643633,0.1410978211,2,2,0.06512850101,0.09687449323
S124,21396,Lo zio acquatico,Lo zio acq,1965,riformulazione,7.066741447,0,0,0.1578947368,0.1052631579,0.2631578947,0.05263157895,0.2631578947,0,0.1578947368,0,0,3,2,5,1,5,0,3,0,0,3.04,15.61,32.08,4.37,26.46,0,18.45,0,0,46,236,485,66,400,0,279,0.0611301293238101,0.00318093458214556,-0.00840344847172116,-0.0089169525399263,0.00623532803116054,0.0302320108431525,0.0328756851974442,-0.0463793010681118,-0.00973467101054213,-0.00312777954851419,0.0134109798173696,0.0145035366656948,-0.04047861202,0.04022391582,0.04375342718,-0.01883555779,0.05003380075,-0.01245074955,0.03575245774,0.0449940673,-0.04046949551,0.04016233866
S125,16925,La Luna come un fungo,La Luna co,1965,riformulazione,6.540620384,0,0.07692307692,0.1538461538,0,0.5384615385,0.1538461538,0,0.07692307692,0,0,1,2,0,7,2,0,1,0,0,13.73,1.99,0,56.01,23.58,0,4.7,0,0,152,22,0,620,261,0,52,0,0.0997562931091044,0.00180815921051383,-0.00466715616946908,0.00789978479342966,-0.00759984459532628,0.0513093043968333,0.0520896388123752,0.0306351865067629,0.00187158153340452,0.00348108705070478,-0.00896295448493913,0.0203344587704717,-0.05544965803,0.06541836488,0.02886210731,0.04556638447,0.05847239181,0.03169248981,0.06306411602,0.07282860268,-0.05520871111,0.06540488385
S126,11691,Giochi senza fine,Giochi sen,1965,riformulazione,6.492173467,0.3333333333,0,0,0,0.3333333333,0.1111111111,0,0,0.2222222222,3,0,0,0,3,1,0,0,2,3.69,0,0,0,21.74,39.39,0,0,35.18,28,0,0,0,165,299,0,0,267,0.0791406906189026,0.0154884184964123,-0.0130079652396234,0.00223549566518385,-0.0156728287147544,0.0450103713190533,0.0876200918404831,0.0317195243637474,-0.0174654168896171,-0.00190119878758619,-0.00665355150103254,0.0421899292111001,-0.04101423561,0.06042016721,0.05710580457,0.06398117247,0.07137383207,0.03778159924,0.02106669776,0.02442076032,-0.04095726061,0.06036905482
S127,17758,I meteoriti,I meteorit,1965,riformulazione,7.849983106,0,0,0,0.5294117647,0.05882352941,0.1764705882,0.05882352941,0.1176470588,0.05882352941,0,0,0,9,1,3,1,2,1,0,0,0,30.99,0.65,19.3,10.33,23.39,15.35,0,0,0,432,9,269,144,326,214,-0.0211431953457964,-0.0743217302353625,-0.0140068773765079,0.00110873028061349,0.00211632751895714,-0.0111044045531246,0.0104063244334604,-0.00336384598530364,-0.00224965731911627,-0.0198217054729413,0.0140866305795949,0.00793105678684792,-0.01805517745,-0.05862286776,0.01316375859,-0.001907244653,0.001263185231,-0.03409528097,-0.0341693743,-0.01233514008,-0.01792683078,-0.05858137493
S128,15776,La forma dello spazio,La forma d,1965,riformulazione,25.55780933,0,0,0.2127659574,0.2340425532,0.06382978723,0.08510638298,0.1276595745,0.04255319149,0.2340425532,0,0,10,11,3,4,6,2,11,0,0,2.53,19.94,14.53,5.8,15.38,3.45,38.37,0,0,102,804,586,234,620,139,1547,0.0749480673281426,-0.0378170850685565,0.0371536914927187,0.0204742206994812,0.0511586326097811,0.0453404075342598,0.041794380774155,-0.0526597387991881,0.0251961120891593,-0.0139197796322115,0.0418837312692781,0.0282848844289605,-0.1129870745,0.001879377612,0.08884459767,-0.04925510834,0.07903537048,-0.0478603749,0.1099200642,-0.01829753606,-0.1130600989,0.001836249921
S129,16962,Quanto scommettiamo,Quanto sco,1965,riformulazione,6.821129584,0,0,0.1111111111,0.2222222222,0.1111111111,0.1111111111,0.1111111111,0,0.3333333333,0,0,1,2,1,1,1,0,3,0,0,2.85,2.94,4.58,4.58,45.03,0,40.02,0,0,33,34,53,53,521,0,463,0.0488009082299,-0.00332252806613748,-0.0272944639095299,-0.00329440527488893,0.0036047139645757,0.0240486837704319,0.0795399925502941,-0.0502060004217225,-0.0155095343176904,-0.00334537455456433,-0.00482379204959802,0.0509216102778471,-0.03498288776,0.0301051332,0.06715585368,0.01526999954,0.06417311008,0.0007065539165,0.04520365687,0.03618823649,-0.03499094471,0.03007784301
S130,32538,I Dinosauri,I Dinosaur,1965,riformulazione,5.135533837,0,0,0,0.4444444444,0.2222222222,0.07407407407,0.1111111111,0,0.1481481481,0,0,0,12,6,2,3,0,4,0,0,0,22.02,24,2.45,25.61,0,25.91,0,0,0,368,401,41,428,0,433,-0.0142426249631254,-0.0210721798455923,-0.00963669523899871,-0.0112650205114147,0.012677839241467,-0.0175733085579649,0.0221392032258953,-0.0518483178877621,-0.0102258061947322,-0.00413793068780555,0.0145573449243054,0.0107229208066312,0.002663017721,-0.02003768259,0.03236446267,-0.02234754809,0.009558608818,-0.02510565397,-0.03771857816,0.0007639222714,0.002697643719,-0.02006371965
S131,26660,Gli anni-luce,Gli anni-l,1965,riformulazione,10.09377344,0,0,0.2666666667,0.2333333333,0.1,0.1333333333,0.06666666667,0.03333333333,0.1666666667,0,0,8,7,3,4,2,1,5,0,0,15.23,25.02,21.5,4.2,11.9,1.02,21.13,0,0,403,662,569,111,315,27,559,0.0640636950464953,-0.0246470874948896,0.00868024886793162,0.0170011024293938,0.0355926793529784,0.0334787499862027,0.0213076827693616,-0.0481864047771302,0.00845432722802723,0.00279774637067444,0.032444109734034,0.0114942647957911,-0.06376963274,0.01964842942,0.04112700837,-0.0321808688,0.05170101318,-0.02970481378,0.07584858188,0.03762783206,-0.06330420164,0.01987020689
S132,27755,La spirale,La spirale,1965,riformulazione,15.68726356,0,0.03076923077,0.1538461538,0.3230769231,0.1230769231,0.01538461538,0,0.01538461538,0.3384615385,0,2,10,21,8,1,0,1,22,0,2.52,10.9,29,16.53,1.67,0,1.92,37.45,0,109,471,1253,714,72,0,83,1618,0.0398346806775211,-0.041105604336956,0.058280050246618,0.0490353383998338,0.0557002329345343,0.022631242345294,0.0183476382094191,-0.0564241159731342,0.0368479086250964,0.00573303691759785,0.0455947281273545,0.0147719813004664,-0.06344778457,-0.01128514898,0.05018213332,-0.04814578324,0.04373243808,-0.04967832596,0.08159824069,-0.01692223641,-0.06324867487,-0.01115121329
S133,27727,Ti con zero,Ti con zer,1966,riformulazione,25.80517185,0.01219512195,0,0.09756097561,0.5731707317,0.0487804878,0,0.08536585366,0.01219512195,0.1707317073,1,0,8,47,4,0,7,1,14,1.79,0,3.8,35.71,9.15,0,9.64,2.03,37.88,128,0,272,2555,655,0,690,145,2710,-0.0182424350502238,-0.0529189804785866,0.0492403499071365,0.00158419188476119,0.0478552570515903,-0.018054028891087,0.00182908139579747,-0.0593367725279164,0.0684388313225968,-0.0137389161041708,0.0662644854077843,0.0008640511908933,-0.04264972601,-0.07559971107,0.05247783703,-0.07495128928,0.0114653416,-0.07090196898,0.01078008776,-0.06581066398,-0.04269081699,-0.07563766286
